date,stock_price,premium,premium_protection,strike_date,strike_price,strike_margin,time_to_expire_days,volume_traded,implied_volatility
2022-01-03,99.93,20.5,0.20514360052036423,2022-01-21,80.0,-0.19943960772540784,18,113370.8,0.5969968647797241
2022-01-03,99.93,15.7,0.1571099769838887,2022-01-21,85.0,-0.14940458320824582,18,1292010.85,0.5307543507354858
2022-01-03,99.93,5.37,0.053737616331432,2022-03-18,100.0,0.0007004903432401998,74,1256.3,0.24912992699818284
2022-01-03,99.93,10.97,0.10977684379065346,2022-01-21,90.0,-0.09936955869108383,18,1680233.95,0.444910247516394
2022-01-03,99.93,1.54,0.0154107875512859,2022-03-18,110.0,0.10077053937756422,74,23305.82,0.23879068161989492
2022-01-03,99.93,2.53,0.025317722405683977,2022-01-21,100.0,0.0007004903432401998,18,1724207.08,0.2642870377059237
2022-01-03,99.93,0.2,0.0020014009806864803,2022-02-18,115.0,0.15080556389472624,46,26818.61,0.22713130385532268
2022-01-03,99.93,0.33,0.0033023116181326926,2022-02-18,113.0,0.13079155408786142,46,41504.74,0.22797631551512962
2022-01-03,99.93,0.75,0.007505253677574301,2022-03-18,114.0,0.14079855899129382,74,750.0,0.22890342211217693
2022-01-03,99.93,0.06,0.0006004202942059441,2022-01-21,112.0,0.12078454918442902,18,8218.91,0.25475298750700837
2022-01-03,99.93,0.74,0.007405183628539977,2022-03-18,116.0,0.16081256879815864,74,142.08,0.25101049386663243
2022-01-03,99.93,0.65,0.006504553187231061,2022-03-18,115.0,0.15080556389472624,74,195.0,0.23043398180864216
2022-01-03,99.93,0.15,0.0015010507355148603,2022-02-18,117.0,0.17081957370159104,46,310.0,0.23677130376763036
2022-01-03,99.93,0.62,0.006204343040128089,2022-01-21,105.0,0.05073551486040221,18,360935.62,0.24228956980017766
2022-01-03,99.93,0.42,0.004202942059441609,2022-01-21,106.0,0.06074251976383461,18,162936.64,0.2367836650722331
2022-01-03,99.93,0.06,0.0006004202942059441,2022-01-21,113.0,0.13079155408786142,18,8113.3,0.271751829107819
2022-01-03,99.93,0.04,0.0004002801961372961,2022-01-21,114.0,0.14079855899129382,18,11350.36,0.2712157054400131
2022-01-03,99.93,0.41,0.004102872010407285,2022-02-18,112.0,0.12078454918442902,46,35744.83,0.22711423206334386
2022-01-03,99.93,7.75,0.07755428800160112,2023-01-20,120.0,0.20084058841188823,382,103.0,0.2765857499576384
2022-01-03,99.93,0.03,0.00030021014710297203,2022-01-21,115.0,0.15080556389472624,18,3193.66,0.27560987574350376
2022-01-03,99.93,0.03,0.00030021014710297203,2022-01-21,116.0,0.16081256879815864,18,312.0,0.2905492974217313
2022-01-03,99.93,0.39,0.003902731912338637,2022-01-21,107.0,0.07074952466726701,18,458289.81,0.25716969693393493
2022-01-03,99.93,0.18,0.0018012608826178324,2022-01-21,108.0,0.08075652957069941,18,156965.66,0.22980181287489884
2022-01-03,99.93,0.54,0.005403782647853498,2022-02-18,111.0,0.11077754428099662,46,58167.33,0.23058543321446717
2022-01-03,99.93,0.3,0.0030021014710297205,2022-03-18,118.0,0.18082657860502344,74,7.22,0.21701406221159905
2022-01-03,99.93,5.5,0.05503852696887821,2022-03-18,101.0,0.010707495246672602,74,18.39,0.2852780382438562
2022-01-03,99.93,0.02,0.00020014009806864806,2022-01-21,117.0,0.17081957370159104,18,244.8,0.2899296342540618
2022-01-03,99.93,0.02,0.00020014009806864806,2022-01-21,118.0,0.18082657860502344,18,86.88,0.3034979194800877
2022-01-03,99.93,0.02,0.00020014009806864806,2022-01-21,119.0,0.19083358350845583,18,50.03,0.3172200457876076
2022-01-03,99.93,0.02,0.00020014009806864806,2022-01-21,120.0,0.20084058841188823,18,238.47,0.3307476911951863
2022-01-03,99.93,0.16,0.0016011207845491844,2022-01-21,109.0,0.09076353447413182,18,112726.84,0.2447507735308853
2022-01-03,99.93,0.13,0.0013009106374462123,2022-01-21,110.0,0.10077053937756422,18,202705.66,0.25399285126003857
2022-01-03,99.93,0.66,0.006604623236265385,2022-02-18,110.0,0.10077053937756422,46,185918.88,0.2296357959221141
2022-01-03,99.93,0.1,0.0010007004903432402,2022-01-21,111.0,0.11077754428099662,18,11917.65,0.2599458338923854
2022-01-03,99.93,0.03,0.00030021014710297203,2022-01-21,121.0,0.21084759331532063,18,144.91,0.3617080299188645
2022-01-03,99.93,0.02,0.00020014009806864806,2022-01-21,123.0,0.23086160312218545,18,0.02,0.36982412011915194
2022-01-03,99.93,0.01,0.00010007004903432403,2022-01-21,125.0,0.25087561292905025,18,270.0,0.3606664156877048
2022-01-03,99.93,0.01,0.00010007004903432403,2022-01-21,126.0,0.2608826178324827,18,0.01,0.3695671606118059
2022-01-03,99.93,0.01,0.00010007004903432403,2022-01-21,128.0,0.2808966276393475,18,0.01,0.38465394837666245
2022-01-03,99.93,0.82,0.00820574402081457,2022-02-18,109.0,0.09076353447413182,46,232797.18,0.23046991542508746
2022-01-03,99.93,1.5,0.015010507355148603,2022-08-19,130.0,0.30091063744621227,228,337.5,0.24108292536563472
2022-01-03,99.93,3.77,0.03772640848594016,2022-02-18,101.0,0.010707495246672602,46,97543.7,0.26347249824488667
2022-01-03,99.93,5.12,0.0512358651055739,2022-02-18,99.0,-0.009306514560192202,46,5457.13,0.28593002930218736
2022-01-03,99.93,0.13,0.0013009106374462123,2022-08-19,160.0,0.6011207845491843,228,26.0,0.2427228616551253
2022-01-03,99.93,4.44,0.04443110177123987,2022-02-18,100.0,0.0007004903432401998,46,551202.78,0.27561058591297716
2022-01-03,99.93,5.03,0.05033523466426498,2022-01-21,97.0,-0.029320524367057007,18,65.76,0.35123863478642664
2022-01-03,99.93,12.28,0.12288602021414989,2022-03-18,92.0,-0.07935554888421902,74,2467.43,0.3719386302341202
2022-01-03,99.93,0.08,0.0008005603922745922,2022-02-18,120.0,0.20084058841188823,46,4208.0,0.2419524772927123
2022-01-03,99.93,2.9,0.029020314219953963,2022-03-18,106.0,0.06074251976383461,74,38.49,0.25533327341125056
2022-01-03,99.93,26.65,0.2666866806764735,2022-01-21,74.0,-0.25948163714600225,18,132983.5,0.8619458620055516
2022-01-03,99.93,0.07,0.0007004903432402682,2022-02-18,119.0,0.19083358350845583,46,16.36,0.2273175612463752
2022-01-03,99.93,0.02,0.00020014009806864806,2022-03-18,150.0,0.5010507355148603,74,40.0,0.3210024502670107
2022-01-03,99.93,11.67,0.11678174722305613,2022-01-21,89.0,-0.10937656359451622,18,155448.0,0.4003596114840245
2022-01-03,99.93,7.64,0.07645351746222355,2022-03-18,98.0,-0.019313519463624605,74,84.04,0.31689847712509245
2022-01-03,99.93,13.62,0.1362954067847493,2022-01-21,87.0,-0.12939057340138102,18,44030.5,0.44337689798159446
2022-01-03,99.93,16.85,0.16861803262283598,2022-01-21,84.0,-0.15941158811167824,18,240671.67,0.609076553307816
2022-01-03,99.93,18.66,0.18673071149804862,2022-01-21,82.0,-0.17942559791854304,18,74640.0,0.6089048322949308
2022-01-03,99.93,22.63,0.22645852096467525,2022-01-21,78.0,-0.21945361753227263,18,72663.82,0.7220821183068752
2022-01-03,99.93,1.85,0.018512959071349946,2022-03-18,109.0,0.09076353447413182,74,885.05,0.24418075693645766
2022-01-03,99.93,3.42,0.034223956769738814,2022-01-21,99.0,-0.009306514560192202,18,1824.18,0.3044278744155012
2022-01-03,99.93,0.25,0.0025017512258581004,2022-03-18,120.0,0.20084058841188823,74,2099.18,0.22664437499483317
2022-01-03,99.93,0.05,0.0005003502451716201,2022-02-18,124.0,0.24086860802561785,46,50.0,0.2614979040952518
2022-01-03,99.93,25.01,0.2502751926348444,2023-11-17,100.0,0.0007004903432401998,683,626.16,0.3210647941432747
2022-01-03,99.93,24.69,0.247072951065746,2022-01-21,76.0,-0.23946762733913746,18,162098.94,0.8131766281251156
2022-01-03,99.93,3.8,0.03802661863304312,2022-01-21,98.0,-0.019313519463624605,18,30594.46,0.2781602075924166
2022-01-03,99.93,0.06,0.0006004202942059441,2022-02-18,123.0,0.23086160312218545,46,120.0,0.2592700971560062
2022-01-03,99.93,0.06,0.0006004202942059441,2022-02-18,122.0,0.22085459821875306,46,60.0,0.2501663506164486
2022-01-03,99.93,2.19,0.02191534073851696,2022-03-18,108.0,0.08075652957069941,74,2641.92,0.24929497089250024
2022-01-03,99.93,2.45,0.024517162013409387,2022-03-18,107.0,0.07074952466726701,74,7696.15,0.2475625803272921
2022-01-03,99.93,7.75,0.07755428800160112,2022-02-18,95.0,-0.04933453417392181,46,1290538.75,0.295169679844467
2022-01-03,99.93,12.77,0.12778945261683178,2022-03-18,90.0,-0.09936955869108383,74,12.77,0.294654676908219
2022-01-03,99.93,0.09,0.0009006304413089162,2022-03-18,130.0,0.30091063744621227,74,49.95,0.2608613348779362
2022-01-03,99.93,0.13,0.0013009106374462123,2022-02-18,118.0,0.18082657860502344,46,260.0,0.24131753841121986
2022-01-04,99.57,1.0,0.010043185698503565,2022-04-14,116.0,0.16500954102641366,100,200.0,0.23420749554960263
2022-01-04,99.57,0.46,0.004619865421311641,2022-01-21,105.0,0.05453449834287443,17,259196.88,0.23459401611057526
2022-01-04,99.57,12.61,0.12664457165812995,2022-03-18,90.0,-0.09611328713467907,73,25.27,0.31066141061163133
2022-01-04,99.57,0.09,0.0009038867128653209,2022-01-21,134.0,0.34578688359947785,17,0.1,0.6326268305630113
2022-01-04,99.57,0.1,0.0010043185698503567,2022-01-21,135.0,0.3558300692979814,17,0.1,0.6559112892614264
2022-01-04,99.57,0.76,0.00763282113086271,2022-03-18,114.0,0.14492316962940652,73,0.76,0.23693783683725625
2022-01-04,99.57,3.8,0.03816410565431355,2023-04-20,140.0,0.40604599779049927,471,105.2,0.24772290320268553
2022-01-04,99.57,0.65,0.006528070704027318,2022-02-18,109.0,0.09470724113688869,45,53541.83,0.22177069474178313
2022-01-04,99.57,0.49,0.004921160992266747,2022-03-18,116.0,0.16500954102641366,73,94.08,0.22988880910607587
2022-01-04,99.57,0.17,0.0017073415687456064,2022-03-18,120.0,0.2051822838204279,73,738.24,0.2154968145949756
2022-01-04,99.57,0.05,0.0005021592849251784,2022-01-21,112.0,0.12483679823239939,17,6584.0,0.26217713647605984
2022-01-04,99.57,0.27,0.002711660138595963,2022-03-18,118.0,0.1850959124234208,73,270.0,0.21789723259994256
2022-01-04,99.57,0.04,0.00040172742794014263,2022-02-18,125.0,0.25539821231294574,45,5890.0,0.2694214683457302
2022-01-04,99.57,0.48,0.004820729135281711,2022-03-18,115.0,0.1549663553279101,73,1304.0,0.21797707518088116
2022-01-04,99.57,0.01,0.00010043185698503566,2022-01-21,136.0,0.365873254996485,17,0.01,0.4165729443038782
2022-01-04,99.57,2.15,0.021592849251782665,2022-01-21,100.0,0.0043185698503566015,17,618424.92,0.25109797508007264
2022-01-04,99.57,0.11,0.0011047504268353922,2022-08-19,160.0,0.6069097117605705,227,33.0,0.2396238391579961
2022-01-04,99.57,0.08,0.0008034548558802853,2022-03-18,130.0,0.30561414080546356,73,52.0,0.2616745672250455
2022-01-04,99.57,1.65,0.016571256402530883,2022-01-21,101.0,0.014361755548860168,17,1152980.66,0.24524600223036477
2022-01-04,99.57,0.81,0.008134980415787888,2022-02-18,108.0,0.08466405543838514,45,79834.43,0.22200307908503344
2022-01-04,99.57,2.55,0.025610123531184092,2023-01-20,140.0,0.40604599779049927,381,267.75,0.24933774107629778
2022-01-04,99.57,25.9,0.26011850959124233,2022-01-21,74.0,-0.2568042583107361,17,2590.0,0.47148051973577093
2022-01-04,99.57,0.1,0.0010043185698503567,2022-03-18,125.0,0.25539821231294574,73,420.0,0.2346031239809786
2022-01-04,99.57,0.01,0.00010043185698503566,2022-01-21,122.0,0.22526865521743505,17,20.2,0.34381815178055863
2022-01-04,99.57,5.11,0.05132067891935323,2022-01-21,96.0,-0.03585417294365766,17,332.36,0.3168530020004226
2022-01-04,99.57,0.43,0.004318569850356533,2022-02-18,111.0,0.11479361253389583,45,27477.25,0.22459519050880747
2022-01-04,99.57,0.03,0.00030129557095510696,2022-01-21,115.0,0.1549663553279101,17,2539.61,0.2906114324854194
2022-01-04,99.57,0.02,0.00020086371397007131,2022-01-21,116.0,0.16500954102641366,17,216.0,0.2904658442246883
2022-01-04,99.57,0.22,0.0022095008536707843,2022-01-21,107.0,0.07462086973988157,17,186731.22,0.2348509261926292
2022-01-04,99.57,4.15,0.0416792206487898,2022-01-21,97.0,-0.025810987245154095,17,7274.94,0.2802213202721596
2022-01-04,99.57,0.16,0.0016069097117605705,2022-01-21,108.0,0.08466405543838514,17,22391.93,0.2394123065548522
2022-01-04,99.57,7.82,0.07853771216229789,2023-01-20,120.0,0.2051822838204279,381,167.62,0.2828048086587736
2022-01-04,99.57,2.1,0.02109068996685749,2022-03-18,107.0,0.07462086973988157,73,1094.95,0.23566126134228768
2022-01-04,99.57,0.29,0.002912523852566034,2022-02-18,112.0,0.12483679823239939,45,9379.83,0.21594536923422172
2022-01-04,99.57,0.07,0.0007030229988952497,2022-02-18,120.0,0.2051822838204279,45,560.0,0.244234111744946
2022-01-04,99.57,4.89,0.04911117806568244,2022-03-18,101.0,0.014361755548860168,73,14.59,0.2645013875222833
2022-01-04,99.57,0.04,0.00040172742794014263,2022-01-21,114.0,0.14492316962940652,17,3975.2,0.28637254976756216
2022-01-04,99.57,0.04,0.00040172742794014263,2022-01-21,113.0,0.13487998393090295,17,2774.44,0.2700219153850725
2022-01-04,99.57,0.01,0.00010043185698503566,2022-01-21,117.0,0.17505272672491723,17,7.0,0.28168541722665286
2022-01-04,99.57,0.02,0.00020086371397007131,2022-01-21,118.0,0.1850959124234208,17,20.0,0.31890580231835736
2022-01-04,99.57,1.77,0.01777643868635131,2022-03-18,108.0,0.08466405543838514,73,4190.0,0.23155552204392638
2022-01-04,99.57,0.01,0.00010043185698503566,2022-01-21,119.0,0.19513909812192434,17,62.0,0.30773262834626675
2022-01-04,99.57,0.01,0.00010043185698503566,2022-01-21,120.0,0.2051822838204279,17,1.0,0.32032254827705464
2022-01-04,99.57,16.0,0.16069097117605705,2022-02-18,85.0,-0.1463292156271969,45,66.0,0.35899114078943656
2022-01-04,99.57,0.12,0.0012051822838204278,2022-01-21,109.0,0.09470724113688869,17,19261.62,0.2455714461220484
2022-01-04,99.57,0.08,0.0008034548558802853,2022-01-21,110.0,0.10475042683539226,17,37330.41,0.2461080156601214
2022-01-04,99.57,0.64,0.006427638847042282,2022-02-18,110.0,0.10475042683539226,45,67814.34,0.23694828488159297
2022-01-04,99.57,0.34,0.003414683137491213,2022-01-21,106.0,0.064577684041378,17,194267.03,0.23873086161666596
2022-01-04,99.57,4.12,0.04137792507783469,2022-03-18,102.0,0.024404941247363733,73,147.39,0.24732711107560132
2022-01-04,99.57,0.07,0.0007030229988952497,2022-01-21,111.0,0.11479361253389583,17,9492.28,0.2587978357540401
2022-01-04,99.57,3.75,0.037661946369388376,2022-03-18,103.0,0.0344481269458673,73,18571.98,0.2508039043126131
2022-01-04,99.57,3.29,0.03304208094807673,2022-02-18,101.0,0.014361755548860168,45,207545.23,0.246095181561614
2022-01-04,99.57,0.24,0.0024103645676408557,2022-02-18,113.0,0.13487998393090295,45,6110.0,0.21938148274106534
2022-01-04,99.57,3.2,0.032138194235211415,2022-03-18,104.0,0.04449131264437087,73,105.72,0.2421513491053105
2022-01-04,99.57,7.2,0.07231093702922568,2022-02-18,95.0,-0.045897358642161226,45,43135.1,0.2749105373924054
2022-01-04,99.57,1.41,0.014160891834890027,2022-03-18,109.0,0.09470724113688869,73,86.1,0.22289926082855793
2022-01-04,99.57,0.64,0.006427638847042282,2022-01-21,104.0,0.04449131264437087,17,214907.13,0.23385132928841162
2022-01-04,99.57,10.97,0.11017374711258413,2022-03-18,92.0,-0.07602691573767192,73,2141.9,0.2995388936805431
2022-01-04,99.57,5.34,0.05363061163000904,2022-02-18,98.0,-0.015767801546650532,45,1068.0,0.2805969737746576
2022-01-04,99.57,2.69,0.027016169528974593,2022-03-18,105.0,0.05453449834287443,73,6178.4,0.23359177327239258
2022-01-04,99.57,1.97,0.019785075826052025,2022-02-18,104.0,0.04449131264437087,45,190814.32,0.2365426121418364
2022-01-04,99.57,0.71,0.007130661845937532,2022-03-18,113.0,0.13487998393090295,73,2987.74,0.22010279621347473
2022-01-04,99.57,0.02,0.00020086371397007131,2022-03-18,150.0,0.5064778547755349,73,80.23,0.3259576970726483
2022-01-04,99.57,1.15,0.0115496635532791,2022-03-18,111.0,0.11479361253389583,73,230.0,0.23251994835955858
2022-01-04,99.57,0.9,0.00903886712865321,2022-03-18,112.0,0.12483679823239939,73,2430.0,0.22517156841449262
2022-01-04,99.57,3.88,0.03896756051019384,2022-02-18,100.0,0.0043185698503566015,45,140032.22,0.2535800470829995
2022-01-04,99.57,2.87,0.028823942954705237,2022-02-18,102.0,0.024404941247363733,45,460469.78,0.24763995776852393
2022-01-04,99.57,2.4,0.024103645676408558,2022-03-18,106.0,0.064577684041378,73,589.16,0.23583904810335302
2022-01-04,99.57,2.38,0.023902781962438484,2022-02-18,103.0,0.0344481269458673,45,350141.4,0.24087374693141758
2022-01-04,99.57,0.14,0.0014060459977904994,2022-02-18,116.0,0.16500954102641366,45,671.0,0.2303431451980723
2022-01-04,99.57,4.45,0.04469217635834087,2022-02-18,99.0,-0.005724615848146964,45,348668.96,0.25653556169668823
2022-01-04,99.57,0.15,0.0015064778547755348,2022-02-18,115.0,0.1549663553279101,45,9767.83,0.2219378453702597
2022-01-04,99.57,2.66,0.026714873958019487,2022-01-21,99.0,-0.005724615848146964,17,461826.56,0.2494899496023477
2022-01-04,99.57,6.21,0.06236818318770714,2022-03-18,100.0,0.0043185698503566015,73,1111.12,0.31149382346790333
2022-01-04,99.57,24.93,0.2503766194636939,2023-11-17,100.0,0.0043185698503566015,682,24.93,0.3255671479351355
2022-01-04,99.57,1.04,0.01044491312644371,2022-02-18,107.0,0.07462086973988157,45,122575.55,0.22592802293679567
2022-01-04,99.57,3.0,0.030129557095510698,2022-01-21,98.0,-0.015767801546650532,17,48026.95,0.21663769586708734
2022-01-04,99.57,1.36,0.013658732549964851,2022-02-18,106.0,0.064577684041378,45,127587.99,0.23401015114196605
2022-01-04,99.57,0.08,0.0008034548558802853,2022-02-18,117.0,0.17505272672491723,45,1228.0,0.21915224952486595
2022-01-04,99.57,1.26,0.012654413980114493,2022-01-21,102.0,0.024404941247363733,17,1537799.88,0.24368212723685712
2022-01-04,99.57,1.6,0.016069097117605707,2022-02-18,105.0,0.05453449834287443,45,180849.58,0.23171166986793604
2022-01-04,99.57,1.28,0.012855277694084564,2022-03-18,110.0,0.10475042683539226,73,2061.1,0.228326219961011
2022-01-04,99.57,15.85,0.1591844933212815,2023-06-16,110.0,0.10475042683539226,528,126.8,0.30354986984428833
2022-01-04,99.57,0.9,0.00903886712865321,2022-01-21,103.0,0.0344481269458673,17,394177.76,0.23672445497808153
2022-01-04,99.57,5.81,0.058350908908305715,2022-01-21,95.0,-0.045897358642161226,17,2926.2,0.3112596504791165
2022-01-04,99.57,0.19,0.0019082052827156775,2022-02-18,114.0,0.14492316962940652,45,29371.0,0.22064274945618836
2022-01-05,97.1,0.28,0.0028836251287332653,2022-03-18,115.0,0.18434603501544805,72,1025.5,0.22194761739892088
2022-01-05,97.1,0.66,0.0067971163748712675,2022-03-18,111.0,0.14315139031925855,72,2106.0,0.2284573166426898
2022-01-05,97.1,0.02,0.00020597322348094748,2022-01-21,115.0,0.18434603501544805,16,2622.77,0.3290597207607559
2022-01-05,97.1,0.07,0.0007209062821833163,2022-02-18,117.0,0.2049433573635428,44,99.7,0.2480064767967601
2022-01-05,97.1,4.0,0.0411946446961895,2022-01-21,95.0,-0.02162718846549943,16,54254.67,0.32126947707935477
2022-01-05,97.1,0.03,0.00030895983522142125,2022-01-21,116.0,0.19464469618949543,16,471.98,0.36195805795587427
2022-01-05,97.1,0.17,0.0017507723995880539,2022-01-21,106.0,0.0916580844490217,16,127470.75,0.26813131385538325
2022-01-05,97.1,0.22,0.0022657054582904223,2022-01-21,105.0,0.08135942327497432,16,271150.18,0.2606343849724082
2022-01-05,97.1,1.81,0.018640576725025747,2022-02-18,102.0,0.05046343975283219,44,353880.32,0.24576342135178775
2022-01-05,97.1,7.45,0.07672502574665294,2022-01-21,90.0,-0.0731204943357363,16,15785.86,0.04152078878943631
2022-01-05,97.1,0.13,0.0013388259526261588,2022-01-21,107.0,0.10195674562306907,16,134386.61,0.2746643080879433
2022-01-05,97.1,0.07,0.0007209062821833163,2022-02-18,116.0,0.19464469618949543,44,345.0,0.23786112267781068
2022-01-05,97.1,2.13,0.021936148300720906,2022-02-18,101.0,0.04016477857878482,44,743365.59,0.2450632861564854
2022-01-05,97.1,8.6,0.08856848609680741,2023-04-20,120.0,0.23583934088568492,470,8.6,0.2792782945101691
2022-01-05,97.1,3.05,0.03141091658084449,2022-01-21,97.0,-0.0010298661174046788,16,26822.16,0.346067021847769
2022-01-05,97.1,8.28,0.08527291452111226,2023-09-15,130.0,0.33882595262615867,618,8.28,0.265785236204083
2022-01-05,97.1,1.4,0.014418125643666324,2022-09-16,130.0,0.33882595262615867,254,350.0,0.24118293354005427
2022-01-05,97.1,0.13,0.0013388259526261588,2022-02-18,112.0,0.15345005149330593,44,8794.77,0.2180428415926813
2022-01-05,97.1,0.4,0.00411946446961895,2022-03-18,114.0,0.17404737384140068,72,1329.97,0.23068179636327404
2022-01-05,97.1,19.4,0.19979402677651906,2022-01-21,80.0,-0.17610710607621005,16,13580.0,1.058748008927219
2022-01-05,97.1,0.04,0.00041194644696189496,2022-01-21,113.0,0.1637487126673533,16,2341.0,0.32741832758363404
2022-01-05,97.1,1.38,0.014212152420185375,2022-03-18,107.0,0.10195674562306907,72,5174.63,0.23615366233380486
2022-01-05,97.1,0.09,0.0009268795056642636,2022-02-18,118.0,0.21524201853759017,44,9.0,0.26829884420791417
2022-01-05,97.1,12.0,0.12358393408856849,2023-09-15,120.0,0.23583934088568492,618,7200.0,0.28435219715859245
2022-01-05,97.1,0.03,0.00030895983522142125,2022-01-21,114.0,0.17404737384140068,16,4933.39,0.33065338649665477
2022-01-05,97.1,3.5,0.03604531410916581,2022-01-21,96.0,-0.011328527291452053,16,22994.33,0.3346761061571772
2022-01-05,97.1,2.69,0.027703398558187438,2022-02-18,100.0,0.029866117404737446,44,422205.18,0.25928098978556485
2022-01-05,97.1,23.3,0.23995880535530384,2023-11-17,100.0,0.029866117404737446,681,99.6,0.3290400970376991
2022-01-05,97.1,14.68,0.15118434603501546,2022-01-21,85.0,-0.12461380020597317,16,81176.6,0.8855256048185364
2022-01-05,97.1,0.76,0.007826982492276004,2022-03-18,110.0,0.13285272914521118,72,19108.58,0.2261858570278783
2022-01-05,97.1,5.0,0.05149330587023687,2023-09-15,140.0,0.4418125643666324,618,5.0,0.24039063398834973
2022-01-05,97.1,1.82,0.018743563336766224,2022-03-18,105.0,0.08135942327497432,72,64967.33,0.23442566160420766
2022-01-05,97.1,5.68,0.058496395468589084,2022-02-18,95.0,-0.02162718846549943,44,90100.77,0.29563115230249287
2022-01-05,97.1,2.75,0.02832131822863028,2022-03-18,103.0,0.060762100926879566,72,94598.29,0.25581628925272565
2022-01-05,97.1,4.27,0.04397528321318228,2022-02-18,99.0,0.01956745623069007,44,767050.95,0.34566480567523444
2022-01-05,97.1,0.02,0.00020597322348094748,2022-01-21,124.0,0.2770339855818744,16,20.0,0.4512172591249846
2022-01-05,97.1,0.39,0.004016477857878476,2022-01-21,103.0,0.060762100926879566,16,618110.64,0.24896461697262567
2022-01-05,97.1,2.15,0.022142121524201853,2022-03-18,104.0,0.07106076210092695,72,23209.35,0.23795508245180427
2022-01-05,97.1,0.09,0.0009268795056642636,2022-01-21,134.0,0.38002059732234816,16,0.09,0.7015689853026379
2022-01-05,97.1,0.35,0.003604531410916581,2022-02-18,109.0,0.12255406797116382,44,37055.03,0.2276150914587895
2022-01-05,97.1,0.4,0.00411946446961895,2022-03-18,113.0,0.1637487126673533,72,2270.4,0.22011656817051906
2022-01-05,97.1,0.04,0.00041194644696189496,2022-01-21,112.0,0.15345005149330593,16,13704.49,0.31064261398956716
2022-01-05,97.1,0.89,0.009165808444902163,2022-02-18,105.0,0.08135942327497432,44,401383.66,0.22947384490152134
2022-01-05,97.1,0.08,0.0008238928939237899,2022-02-18,114.0,0.17404737384140068,44,18764.48,0.22179269998436452
2022-01-05,97.1,0.13,0.0013388259526261588,2022-02-18,113.0,0.1637487126673533,44,1479.5,0.22973656398777242
2022-01-05,97.1,1.43,0.014727085478887745,2022-01-21,99.0,0.01956745623069007,16,494203.67,0.25655982140053163
2022-01-05,97.1,23.3,0.23995880535530384,2022-01-21,76.0,-0.21730175077239955,16,28081.0,1.218213988542063
2022-01-05,97.1,0.57,0.005870236869207003,2022-01-21,102.0,0.05046343975283219,16,918894.59,0.25220441760466483
2022-01-05,97.1,1.08,0.011122554067971165,2022-01-21,100.0,0.029866117404737446,16,2042720.87,0.25533195901776123
2022-01-05,97.1,18.3,0.18846549948506697,2022-02-18,80.0,-0.17610710607621005,44,1830.0,0.3859477816131694
